address,detail,sgg
제주특별자치도 제주시 오라삼동 동성길 66,전세,1
제주특별자치도 제주시 오라삼동 연삼로 121,전세,1
제주특별자치도 제주시 오라삼동 연삼로 127-23,매매,1
제주특별자치도 제주시 오라삼동 연오로 61-22,매매,1
제주특별자치도 제주시 오라삼동 오라로4길 46,매매,1
제주특별자치도 제주시 오라삼동 월구길 16-18,전세,1
제주특별자치도 제주시 오라이동 동성길 21,매매,1
제주특별자치도 제주시 오라이동 사평4길 33-1,매매,1
제주특별자치도 제주시 오라이동 사평8길 22,전세,1
제주특별자치도 제주시 오라이동 아연로 113,전세,2
제주특별자치도 제주시 오라이동 아연로 147,매매,1
제주특별자치도 제주시 오라이동 아연로 212,월세,2
제주특별자치도 제주시 오라이동 연북로 204,전세,1
제주특별자치도 제주시 오라이동 연사2길 3,전세,3
제주특별자치도 제주시 오라이동 연사2길 60,매매,1
제주특별자치도 제주시 외도일동 도근내길 2,매매,1
제주특별자치도 제주시 외도일동 우령2길 21,전세,1
제주특별자치도 제주시 외도일동 우령서로 31,전세,1
제주특별자치도 제주시 외도일동 우령안2길 21-2,월세,4
제주특별자치도 제주시 외도일동 우정로 37,전세,1
제주특별자치도 제주시 외도일동 우정로 51,매매,1
제주특별자치도 제주시 외도일동 우정로10길 19,전세,1
제주특별자치도 제주시 외도일동 우정로11길 22,매매,6
제주특별자치도 제주시 외도일동 우정로11길 22,전세,2
제주특별자치도 제주시 외도일동 우정로15길 48,전세,1
제주특별자치도 제주시 외도일동 우정로18길 25,월세,2
제주특별자치도 제주시 외도일동 우정로5길 7,매매,1
제주특별자치도 제주시 외도일동 우평로 318,매매,1
제주특별자치도 제주시 외도일동 우평로 318,월세,1
제주특별자치도 제주시 외도일동 통물길 125,전세,1
제주특별자치도 제주시 용담삼동 용담로5길 25,매매,1
제주특별자치도 제주시 용담이동 용문로21길 32,매매,1
제주특별자치도 제주시 용담이동 용문서안길 24,전세,1
제주특별자치도 제주시 용담이동 흥운길 57,매매,1
제주특별자치도 제주시 월평동 아봉로 267,매매,1
제주특별자치도 제주시 월평동 첨단로동길 106,매매,1
제주특별자치도 제주시 월평동 첨단로동길 106,전세,3
제주특별자치도 제주시 월평동 첨단로동길 74,매매,3
제주특별자치도 제주시 월평동 첨단로동길 74,전세,3
제주특별자치도 제주시 이도이동 가령골2길 20,매매,1
제주특별자치도 제주시 이도이동 고산동산5길 30,매매,1
제주특별자치도 제주시 이도이동 고산동산서길 11-1,매매,2
제주특별자치도 제주시 이도이동 구남동8길 46,매매,1
제주특별자치도 제주시 이도이동 구남로 31,매매,3
제주특별자치도 제주시 이도이동 구남로 31,월세,1
제주특별자치도 제주시 이도이동 구남로 31,전세,1
제주특별자치도 제주시 이도이동 구남로 43,매매,1
제주특별자치도 제주시 이도이동 구남로2길 49,매매,1
제주특별자치도 제주시 이도이동 구남로7길 31-1,매매,1
제주특별자치도 제주시 이도이동 구남로7길 36,전세,1
제주특별자치도 제주시 이도이동 남광로 65,매매,3
제주특별자치도 제주시 이도이동 남광로2길 22,전세,1
제주특별자치도 제주시 이도이동 남광북3길 20,월세,1
제주특별자치도 제주시 이도이동 독짓골8길 23,매매,1
제주특별자치도 제주시 이도이동 동광로12길 14,매매,1
제주특별자치도 제주시 이도이동 승천로 27,월세,1
제주특별자치도 제주시 이도이동 신설동길 100,매매,1
제주특별자치도 제주시 이도이동 신설로 55,매매,2
제주특별자치도 제주시 이도이동 오복6길 15,매매,1
제주특별자치도 제주시 이도이동 중앙로 266,월세,2
제주특별자치도 제주시 이도이동 천수로6길 9,월세,1
제주특별자치도 제주시 이도일동 광양1길 2-2,전세,1
제주특별자치도 제주시 이도일동 동광로 55,월세,1
제주특별자치도 제주시 이도일동 동광로 55,전세,1
제주특별자치도 제주시 이도일동 서광로29길 22-5,매매,19
제주특별자치도 제주시 이도일동 오현길 21,매매,1
제주특별자치도 제주시 이도일동 전농로 119,전세,2
제주특별자치도 제주시 이호이동 대동길 17-1,매매,1
제주특별자치도 제주시 이호이동 오도9길 34-3,매매,1
제주특별자치도 제주시 이호이동 오도길 55,매매,1
제주특별자치도 제주시 이호일동 덕지2길 7,월세,1
제주특별자치도 제주시 일도이동 고마로 16,월세,1
제주특별자치도 제주시 일도이동 고마로 91,매매,1
제주특별자치도 제주시 일도이동 고마로 94,월세,1
제주특별자치도 제주시 일도이동 고마로14길 6-1,매매,1
제주특별자치도 제주시 일도이동 남광로 176,월세,1
제주특별자치도 제주시 일도이동 남광로 181,매매,1
제주특별자치도 제주시 일도이동 남광로 181,월세,1
제주특별자치도 제주시 일도이동 동문로 128-1,월세,4
제주특별자치도 제주시 일도이동 동문로 160,전세,1
제주특별자치도 제주시 일도이동 삼성로16길 7,매매,6
제주특별자치도 제주시 일도이동 신산로 23,매매,2
제주특별자치도 제주시 일도이동 연수로 40,전세,1
제주특별자치도 제주시 일도이동 천수동로 2,매매,2
제주특별자치도 제주시 일도이동 천수로 72,매매,1
제주특별자치도 제주시 일도이동 천수로 72,월세,1
제주특별자치도 제주시 일도이동 천수로 83,매매,1
제주특별자치도 제주시 일도이동 천수로8길 18,매매,1
제주특별자치도 제주시 일도이동 태성로 31,월세,1
제주특별자치도 제주시 조천읍 대흘리 중산간동로 780,매매,1
제주특별자치도 제주시 조천읍 북촌리 북선로 26,전세,1
제주특별자치도 제주시 조천읍 북촌리 일주동로 1574,전세,1
제주특별자치도 제주시 조천읍 선흘리 번영로 1629,매매,1
제주특별자치도 제주시 조천읍 신촌리 신북로 68,매매,1
제주특별자치도 제주시 조천읍 신촌리 신북로 88,월세,1
제주특별자치도 제주시 조천읍 신촌리 신북로 92,전세,1
제주특별자치도 제주시 조천읍 신촌리 신북로 93,매매,1
제주특별자치도 제주시 조천읍 신촌리 신촌서5길 72-22,전세,1
제주특별자치도 제주시 조천읍 신흥리 신흥로 33,매매,1
제주특별자치도 제주시 조천읍 조천리 신북로 324,전세,1
제주특별자치도 제주시 조천읍 조천리 일주동로 952-25,전세,1
제주특별자치도 제주시 조천읍 함덕리 조천우회로 527,월세,1
제주특별자치도 제주시 조천읍 함덕리 평사길 19,매매,5
제주특별자치도 제주시 조천읍 함덕리 함덕남12길 19-6,월세,3
제주특별자치도 제주시 조천읍 함덕리 함덕로 5,전세,1
제주특별자치도 제주시 조천읍 함덕리 함덕서4길 60-9,매매,1
제주특별자치도 제주시 한경면 고산리 고산로6길 2,매매,1
제주특별자치도 제주시 한경면 고산리 칠전로 38,매매,1
제주특별자치도 제주시 한경면 용수리 용수3길 45,매매,1
제주특별자치도 제주시 한림읍 귀덕리 귀덕7길 5,월세,1
제주특별자치도 제주시 한림읍 귀덕리 귀덕7길 5,전세,1
제주특별자치도 제주시 한림읍 금능리 한림로 192,전세,1
제주특별자치도 제주시 한림읍 대림리 대림4길 20,월세,7
제주특별자치도 제주시 한림읍 대림리 한림로 711,전세,1
제주특별자치도 제주시 한림읍 대림리 한림상로 241,월세,1
제주특별자치도 제주시 한림읍 대림리 한림상로 256,매매,1
제주특별자치도 제주시 한림읍 대림리 한수풀로 130,월세,1
제주특별자치도 제주시 한림읍 동명리 동명북2길 16,매매,1
제주특별자치도 제주시 한림읍 옹포리 월계로 66,매매,1
제주특별자치도 제주시 한림읍 옹포리 월계로 66,월세,1
제주특별자치도 제주시 한림읍 옹포리 한림로 554,매매,1
제주특별자치도 제주시 한림읍 옹포리 한림로 554,전세,1
제주특별자치도 제주시 한림읍 한림리 문교길 27,월세,1
제주특별자치도 제주시 한림읍 한림리 한림남2길 8,월세,1
제주특별자치도 제주시 한림읍 한림리 한림상로 134-11,매매,1
제주특별자치도 제주시 한림읍 한림리 한림중앙로 61-7,매매,1
제주특별자치도 제주시 해안동 해안마을길 22-1,월세,1
제주특별자치도 제주시 화북이동 화삼로 12,전세,1
제주특별자치도 제주시 화북이동 화삼로 32,매매,2
제주특별자치도 제주시 화북이동 황사평길 65,월세,1
제주특별자치도 제주시 화북이동 황사평길 65,전세,1
제주특별자치도 제주시 화북일동 동화로1길 10,매매,4
제주특별자치도 제주시 화북일동 동화로1길 10,월세,1
제주특별자치도 제주시 화북일동 동화로1길 11,매매,1
제주특별자치도 제주시 화북일동 동화로1길 35,월세,2
제주특별자치도 제주시 화북일동 진남로10길 2,매매,1
제주특별자치도 제주시 화북일동 진남로8길 26,매매,1
제주특별자치도 제주시 화북일동 진동로 44,매매,1
제주특별자치도 제주시 화북일동 진동로1길 5-1,전세,1
제주특별자치도 제주시 화북일동 진서로 28,매매,1
제주특별자치도 제주시 화북일동 화삼북로2길 12,월세,12
제주특별자치도 제주시 회천동 서회천서1길 11-1,전세,1
충청남도 계룡시 금암동 금암로 155-3,월세,1
충청남도 계룡시 금암동 서금암3길 5,매매,2
충청남도 계룡시 금암동 서금암3길 5,월세,1
충청남도 계룡시 금암동 서금암3길 5,전세,1
충청남도 계룡시 금암동 서금암5길 24,매매,3
충청남도 계룡시 금암동 서금암5길 9,매매,4
충청남도 계룡시 금암동 서금암5길 9,전세,1
충청남도 계룡시 금암동 서금암로 10,월세,4
충청남도 계룡시 금암동 장안1길 9,매매,8
충청남도 계룡시 금암동 장안1길 9,월세,1
충청남도 계룡시 금암동 장안1길 9,전세,1
충청남도 계룡시 금암동 장안로 75,매매,11
충청남도 계룡시 금암동 팥거리로 15,월세,1
충청남도 계룡시 두마면 두계리 사계로 101,매매,8
충청남도 계룡시 두마면 두계리 사계로 51,매매,8
충청남도 계룡시 두마면 두계리 사계로 51,전세,2
충청남도 계룡시 엄사면 엄사리 번영11길 28,매매,1
충청남도 계룡시 엄사면 엄사리 번영3길 43,매매,6
충청남도 계룡시 엄사면 엄사리 번영3길 43,월세,2
충청남도 계룡시 엄사면 엄사리 번영3길 43,전세,2
충청남도 계룡시 엄사면 엄사리 번영3길 73-12,매매,11
충청남도 계룡시 엄사면 엄사리 번영3길 73-12,월세,1
충청남도 계룡시 엄사면 엄사리 번영3길 73-12,전세,1
충청남도 계룡시 엄사면 엄사리 번영로 113-32,전세,3
충청남도 계룡시 엄사면 엄사리 번영로 43,매매,3
충청남도 계룡시 엄사면 엄사리 엄사중앙로 65-10,매매,1
충청남도 계룡시 엄사면 엄사리 엄사중앙로 65-9,매매,1
충청남도 계룡시 엄사면 엄사리 엄사중앙로 65-9,전세,1
충청남도 계룡시 엄사면 엄사리 엄사중앙로 66,매매,6
충청남도 계룡시 엄사면 엄사리 엄사중앙로 66,전세,1
충청남도 계룡시 엄사면 유동리 계백로 3051,전세,1
충청남도 계룡시 엄사면 유동리 번영3길 91,매매,1
충청남도 공주시 교동 무령로 169-5,매매,2
충청남도 공주시 금학동 우금티로 496-5,매매,2
충청남도 공주시 금학동 우금티로 580,매매,1
충청남도 공주시 금학동 우금티로 580,월세,1
충청남도 공주시 금학동 우금티로 580,전세,1
충청남도 공주시 금흥동 신금1길 98,매매,4
충청남도 공주시 금흥동 한적2길 51-14,매매,2
충청남도 공주시 금흥동 한적2길 51-14,전세,1
충청남도 공주시 신관동 공주대학로 17-4,매매,1
충청남도 공주시 신관동 공주대학로 49-5,매매,2
충청남도 공주시 신관동 관골1길 31-8,매매,1
충청남도 공주시 신관동 관골1길 49-3,매매,1
충청남도 공주시 신관동 관골1길 55-27,월세,1
충청남도 공주시 신관동 관골1길 7,매매,4
충청남도 공주시 신관동 관골2길 24-29,매매,5
충청남도 공주시 신관동 관골2길 24-29,월세,1
충청남도 공주시 신관동 관골2길 24-29,전세,1
충청남도 공주시 신관동 관골2길 24-5,전세,2
충청남도 공주시 신관동 관골2길 35,매매,1
