address,trans,comforts,education,medical,eatery,culture
대전광역시 서구 변동 변동중로78번길 11,0,38,175,64,610,5
대전광역시 서구 변동 중반6길 84,0,32,161,63,536,5
대전광역시 서구 변동 동서대로1030번길 45-12,0,37,145,60,526,3
대전광역시 서구 변동 변동서로27번길 32,0,20,79,18,254,2
대전광역시 서구 변동 변동서로28번길 5,0,18,85,21,235,2
대전광역시 서구 변동 동서대로1064번길 30,0,37,166,68,608,4
대전광역시 서구 변동 도마로63번길 34,0,30,122,47,554,6
대전광역시 서구 변동 도마로63번길 30,0,31,122,47,554,5
대전광역시 서구 복수동 복수동로52번길 135-32,0,21,141,17,327,4
대전광역시 서구 복수동 복수동로52번길 135-62,0,23,142,20,337,5
대전광역시 서구 복수동 유등로17번길 147,0,22,131,15,291,3
대전광역시 서구 용문동 탄방로 108-15,1,53,124,98,776,7
대전광역시 서구 용문동 도산로341번길 25,1,68,170,149,941,9
대전광역시 서구 용문동 도산로335번길 23,1,70,171,151,958,9
대전광역시 서구 용문동 유등로483번길 26-8,1,47,127,117,878,8
대전광역시 서구 용문동 도산로369번길 35,2,75,208,172,1090,11
대전광역시 서구 용문동 도산로370번길 63,1,47,119,108,784,6
대전광역시 서구 용문동 계룡로662번길 45,1,50,125,111,830,5
대전광역시 서구 월평동 계룡로264번길 70,2,50,90,38,657,7
대전광역시 서구 정림동 계백로1307번길 22-51,0,22,86,41,311,8
대전광역시 서구 정림동 계백로1307번길 22-43,0,22,90,42,307,8
대전광역시 서구 정림동 정림서로 210-6,0,13,81,39,284,7
대전광역시 서구 정림동 정림서로 195,0,13,95,41,327,4
대전광역시 서구 정림동 정림로24번길 51,0,18,144,35,299,7
대전광역시 서구 정림동 계백로 1310-19,0,18,101,39,266,7
대전광역시 서구 정림동 계백로 1310-35,0,18,102,39,248,7
대전광역시 서구 정림동 정림동로30번길 7,0,16,140,36,273,7
대전광역시 서구 탄방동 도솔로412번길 55,2,78,227,170,1121,13
대전광역시 서구 탄방동 유등로661번길 16,0,29,135,37,478,5
대전광역시 서구 탄방동 탄방로 50-12,2,94,379,227,1376,13
대전광역시 서구 탄방동 계룡로585번길 14,2,96,408,241,1431,14
대전광역시 서구 탄방동 문정로90번길 77,3,106,499,261,1533,14
대전광역시 서구 탄방동 계룡로629번길 7-1,2,76,218,163,1102,13
대전광역시 서구 탄방동 문정로90번길 67,3,105,500,267,1546,15
대전광역시 서구 탄방동 계룡로571번길 17,3,111,500,254,1518,14
대전광역시 유성구 교촌동 교촌로 48,0,18,88,19,226,2
대전광역시 유성구 교촌동 교촌로6번길 51-12,0,18,88,19,226,2
대전광역시 유성구 구암동 월드컵대로245번길 18,1,20,74,30,293,2
대전광역시 유성구 구암동 계룡로38번길 70,2,61,122,112,995,6
대전광역시 유성구 구암동 계룡로18번길 69,2,48,102,88,859,4
대전광역시 유성구 구암동 계룡로60번길 90,2,69,136,118,1037,6
대전광역시 유성구 구암동 계룡로60번길 60-2,2,76,147,127,1212,8
대전광역시 유성구 구암동 계룡로60번길 60-6,2,76,149,128,1205,8
대전광역시 유성구 구암동 계룡로38번길 31,2,71,141,112,1160,7
대전광역시 유성구 구암동 월드컵대로299번길 32-5,2,51,128,107,829,6
대전광역시 유성구 구암동 유성대로668번길 73,2,60,125,112,990,6
대전광역시 유성구 구암동 계룡로60번길 62,2,75,141,126,1178,8
대전광역시 유성구 구암동 유성대로646번길 69,2,44,107,93,772,4
대전광역시 유성구 구암동 계룡로18번길 92,2,40,94,71,730,4
대전광역시 유성구 구암동 월드컵대로253번안길 29,1,35,94,69,606,4
대전광역시 유성구 궁동 대학로81번길 62,1,90,116,84,1486,13
대전광역시 유성구 대정동 한우물로66번길 39,0,7,33,4,66,0
대전광역시 유성구 봉명동 계룡로74번길 79-18,2,73,139,117,1117,8
대전광역시 유성구 신성동 신성로84번길 18-1,0,13,81,15,308,1
대전광역시 유성구 신성동 신성남로 65-11,0,13,82,15,308,1
대전광역시 유성구 신성동 신성로61번안길 50,0,13,80,15,307,1
대전광역시 유성구 용계동 용계로119번길 27,0,0,0,0,10,0
대전광역시 유성구 용계동 용계로119번길 25-12,0,0,0,0,9,1
대전광역시 유성구 원내동 진잠로 162,0,23,111,28,262,2
대전광역시 유성구 원내동 진잠로78번길 19,0,24,115,36,258,3
대전광역시 유성구 원내동 진잠로102번길 36,0,24,117,36,259,3
대전광역시 유성구 원내동 진잠로106번길 36,0,23,111,36,259,2
대전광역시 유성구 원내동 원내로51번길 7,0,28,153,43,276,4
대전광역시 유성구 원내동 진잠로92번길 98,0,28,153,43,274,4
대전광역시 유성구 원내동 진잠로92번길 96,0,28,152,43,273,4
대전광역시 유성구 장대동 유성대로811번길 38,0,43,96,38,604,9
대전광역시 유성구 장대동 문화원로19번길 46,0,79,117,79,1376,11
대전광역시 유성구 장대동 유성대로741번길 26,1,56,82,64,818,7
대전광역시 유성구 장대동 유성대로720번길 13-3,2,65,96,83,946,5
대전광역시 유성구 지족동 은구비남로7번길 14-19,2,26,265,63,471,8
대전광역시 유성구 지족동 은구비남로7번길 48-23,2,25,258,62,468,8
대전광역시 중구 대사동 충무로12번길 31,2,38,116,82,498,21
대전광역시 중구 대사동 충무로16번길 28,2,38,114,78,489,21
대전광역시 중구 대흥동 테미로44번안길 28,2,66,179,96,1078,37
대전광역시 중구 대흥동 대흥로127번길 13,2,82,206,139,1619,47
대전광역시 중구 대흥동 문창로 113-16,2,67,188,132,1418,50
대전광역시 중구 대흥동 중교로 74-13,3,75,213,146,1646,45
대전광역시 중구 대흥동 테미로 56-3,3,81,222,118,1424,43
대전광역시 중구 대흥동 대흥로127번길 7,2,80,206,139,1619,47
대전광역시 중구 대흥동 보문로268번길 8,2,78,243,127,1620,45
대전광역시 중구 목동 동서대로1403번길 36,1,43,181,74,555,11
대전광역시 중구 문창동 대종로386번길 63,0,53,108,105,1064,37
대전광역시 중구 문창동 문창로 120,2,71,187,140,1448,48
대전광역시 중구 문창동 보문로20번길 86,0,39,102,60,525,11
대전광역시 중구 문창동 보문로30번길 115,0,39,98,65,609,24
대전광역시 중구 문화동 보문산로294번길 22,0,13,49,20,170,5
대전광역시 중구 문화동 보문산로245번길 5,0,12,79,20,192,6
대전광역시 중구 문화동 과례로 26-8,0,18,67,29,195,6
대전광역시 중구 문화동 서문로105번길 33-1,1,47,199,130,819,13
대전광역시 중구 문화동 서문로 74-2,1,45,132,114,639,12
대전광역시 중구 문화동 서문로 76,1,45,138,115,653,12
대전광역시 중구 문화동 보문산로171번길 16,0,15,91,22,244,7
대전광역시 중구 문화동 보문산로177번안길 22-6,0,16,91,25,263,7
대전광역시 중구 문화동 과례로22번길 30,0,16,62,23,168,5
대전광역시 중구 문화동 과례로 53,0,25,95,47,341,9
대전광역시 중구 문화동 보문산로215번길 25,0,13,84,22,222,7
대전광역시 중구 문화동 송리로14번길 53,0,14,87,21,223,9
대전광역시 중구 문화동 문화로234번길 51,1,33,116,100,569,12
대전광역시 중구 문화동 계백로1686번길 72,1,55,191,138,785,16
대전광역시 중구 문화동 서문로25번안길 3,0,21,104,27,215,8
대전광역시 중구 문화동 과례로67번길 37,1,30,105,91,494,9
대전광역시 중구 부사동 부용로 28-2,0,18,39,36,329,8
대전광역시 중구 부사동 대종로285번길 31,0,15,63,49,299,6
대전광역시 중구 부사동 사득로 12,0,25,59,53,386,7
대전광역시 중구 부사동 보문로75번길 44-2,0,22,46,46,365,7
대전광역시 중구 부사동 보문로111번길 29-6,0,20,47,34,350,10
대전광역시 중구 사정동 산서로53번길 46-1,0,19,80,30,296,5
대전광역시 중구 사정동 대둔산로323번길 10-4,0,22,103,30,358,3
대전광역시 중구 사정동 대둔산로350번길 102-16,0,20,97,30,330,3
대전광역시 중구 산성동 보문산로122번안길 31,0,17,97,36,281,6
대전광역시 중구 산성동 대둔산로364번길 13-42,0,19,124,34,371,5
대전광역시 중구 산성동 대둔산로386번길 42-10,0,18,98,35,314,5
대전광역시 중구 산성동 대둔산로386번길 42-4,0,19,105,37,322,5
대전광역시 중구 산성동 산성로16번길 58,0,20,99,41,351,8
대전광역시 중구 산성동 당디로36번길 55,0,26,111,52,439,7
대전광역시 중구 산성동 보문산로35번길 62,0,21,96,83,360,4
대전광역시 중구 산성동 대둔산로 419-15,0,21,96,80,356,4
대전광역시 중구 산성동 유등천동로204번길 25,0,21,134,32,396,3
대전광역시 중구 산성동 문화로78번길 29,0,27,151,64,519,8
대전광역시 중구 산성동 당디로36번길 43-16,0,26,114,52,468,7
대전광역시 중구 산성동 당디로6번길 2,0,17,94,43,337,7
대전광역시 중구 산성동 당디로 5-1,0,19,97,43,337,7
대전광역시 중구 석교동 돌다리로7번길 57-1,0,16,83,43,354,5
대전광역시 중구 석교동 사득로 76,0,14,67,51,293,7
대전광역시 중구 선화동 선화서로126번길 42,0,45,211,75,683,13
대전광역시 중구 선화동 선화로97번길 8,3,75,276,149,1415,35
대전광역시 중구 선화동 대종로517번길 37,3,72,243,129,1560,43
대전광역시 중구 선화동 중앙로79번길 73,3,76,280,138,1491,40
대전광역시 중구 안영동 안영로46번길 22,0,16,71,8,272,2
대전광역시 중구 안영동 성산로3번길 14-14,0,13,19,3,193,2
대전광역시 중구 옥계동 모암로7번길 153,0,17,78,34,265,1
대전광역시 중구 옥계동 모암로17번길 32,0,20,91,52,377,5
대전광역시 중구 옥계동 대종로71번길 16,0,20,80,47,331,3
대전광역시 중구 옥계동 모암로13번길 220,0,9,38,4,89,0
대전광역시 중구 유천동 태평로14번길 21-8,0,34,216,82,715,9
대전광역시 중구 유천동 유천로34번길 51,0,50,249,115,871,14
대전광역시 중구 유천동 문화로105번길 71,0,35,245,82,660,8
대전광역시 중구 유천동 문화로105번안길 5,0,36,200,68,654,8
대전광역시 중구 유천동 계백로1566번길 58,0,35,232,74,672,7
대전광역시 중구 유천동 유천로34번길 47,0,49,253,109,869,14
대전광역시 중구 유천동 계백로1646번길 84-47,0,47,243,106,832,12
대전광역시 중구 유천동 유천로42번길 20,0,46,256,109,895,10
대전광역시 중구 유천동 유천로42번길 18,0,45,248,106,882,10
대전광역시 중구 유천동 유천로42번길 14,0,44,252,102,880,10
대전광역시 중구 유천동 유천로42번길 12,0,43,246,101,869,11
대전광역시 중구 유천동 유등천동로 370,0,25,148,98,586,4
대전광역시 중구 유천동 유천로38번길 54,0,50,252,121,884,13
대전광역시 중구 중촌동 목중로 68-11,0,30,144,63,374,5
대전광역시 중구 중촌동 목중로26번길 45,0,37,189,72,488,11
대전광역시 중구 호동 모암로14번길 49,0,19,95,56,383,6
대전광역시 중구 호동 모암로 62-2,0,8,24,13,139,1
대전광역시 대덕구 덕암동 덕암로221번길 24,0,19,63,19,235,3
대전광역시 대덕구 덕암동 덕암북로10번길 130,0,25,100,37,324,3
대전광역시 대덕구 덕암동 덕암북로10번길 31,0,30,106,62,489,5
대전광역시 대덕구 법동 계족로664번길 27,0,24,216,82,527,10
대전광역시 대덕구 비래동 비래서로10번길 86,0,68,134,91,894,11
대전광역시 대덕구 비래동 비래동로16번길 18-10,0,42,117,43,489,7
대전광역시 대덕구 비래동 비래동로32번길 52,0,33,105,38,442,5
대전광역시 대덕구 상서동 덕암로154번길 16,0,12,26,7,115,2
대전광역시 대덕구 신탄진동 신탄진로778번길 16,0,30,97,60,468,3
대전광역시 동구 가양동 동대전로263번길 72,0,55,130,92,823,12
대전광역시 동구 가양동 동서대로 1712,0,66,142,98,830,9
대전광역시 동구 가양동 동대전로248번길 90,0,43,108,39,541,4
대전광역시 동구 가오동 대전로470번길 18-6,0,22,125,57,430,7
대전광역시 동구 가오동 은어송로 116,1,24,117,66,376,5
대전광역시 동구 낭월동 산내로 1352-25,0,8,32,15,98,3
대전광역시 동구 낭월동 산내로1257번길 40,0,11,30,14,100,3
대전광역시 동구 대동 계족로 135,2,28,113,68,470,8
대전광역시 동구 삼성동 우암로 133,0,21,121,86,499,12
대전광역시 동구 용전동 송촌남로19번길 9,0,65,130,94,810,10
대전광역시 동구 인동 대흥로202번길 26,3,64,179,148,1348,36
대전광역시 동구 인동 대전로 706,2,46,111,105,858,26
대전광역시 동구 천동 대전로542번길 78,1,13,86,41,346,9
대전광역시 동구 판암동 동부로 56-7,1,21,72,58,251,6
대전광역시 동구 판암동 동부로 56-8,2,22,85,57,274,6
대전광역시 동구 판암동 옥천로180번길 67,1,18,87,60,274,6
대전광역시 서구 가수원동 계백로 1111,0,37,227,69,725,6
대전광역시 서구 갈마동 신갈마로211번길 53,3,63,150,46,939,14
대전광역시 서구 갈마동 대덕대로168번길 44,2,107,367,302,1652,19
대전광역시 서구 갈마동 대덕대로168번길 70,1,106,371,296,1649,19
대전광역시 서구 갈마동 갈마로 39,1,79,208,179,1367,13
대전광역시 서구 갈마동 대덕대로168번길 90,1,109,370,296,1657,19
대전광역시 서구 갈마동 대덕대로167번길 23,2,95,301,273,1530,15
대전광역시 서구 갈마동 갈마로 80,0,62,187,104,951,11
대전광역시 서구 관저동 구봉산북로 212,0,24,126,42,532,2
대전광역시 서구 관저동 관저동로 42,0,34,178,61,656,5
대전광역시 서구 괴정동 도솔로279번길 124,0,59,200,63,623,6
대전광역시 서구 내동 도솔로252번길 31,0,48,167,58,590,6
대전광역시 서구 둔산동 대덕대로185번길 62,2,97,307,281,1545,18
대전광역시 서구 둔산동 둔지로 38,3,91,335,313,1595,24
대전광역시 서구 만년동 만년로68번길 58,1,39,169,74,593,28
대전광역시 서구 변동 도마로63번길 12,0,30,112,49,567,4
대전광역시 서구 변동 도마로57번길 38,0,32,119,46,551,5
대전광역시 서구 변동 도산로 161,0,32,119,50,560,4
대전광역시 서구 복수동 복수서로 15,0,23,160,87,333,8
대전광역시 서구 용문동 용문로 89-8,1,51,140,110,836,6
대전광역시 서구 정림동 정림동로30번길 45,0,17,133,34,271,6
대전광역시 서구 정림동 계백로1300번길 72,0,14,112,34,224,7
대전광역시 서구 탄방동 계룡로629번길 43,2,75,198,157,1048,13
대전광역시 유성구 구암동 유성대로694번길 6,2,52,125,85,910,5
대전광역시 유성구 구암동 계룡로38번길 34,2,69,136,110,1111,7
대전광역시 유성구 구암동 유성대로668번길 81,2,64,130,114,1016,6
대전광역시 유성구 구암동 월드컵대로253번안길 56,2,37,109,73,616,3
대전광역시 유성구 궁동 대학로81번길 32-15,1,92,113,80,1527,14
대전광역시 유성구 궁동 대학로76번길 77-7,2,90,100,76,1462,16
대전광역시 유성구 노은동 왕가봉로24번길 15,3,22,186,25,325,5
대전광역시 유성구 노은동 노은동로 111,2,31,248,62,470,6
대전광역시 유성구 도룡동 대덕대로 524,0,4,16,6,56,26
대전광역시 유성구 반석동 반석로 80,1,20,159,38,341,2
대전광역시 유성구 반석동 반석로 46,1,21,165,42,373,2
대전광역시 유성구 반석동 반석동로 82,1,17,152,39,335,0
대전광역시 유성구 봉명동 온천북로33번길 22-7,2,92,90,85,1499,19
대전광역시 유성구 봉명동 온천북로33번길 36-12,2,94,100,89,1482,19
대전광역시 유성구 봉명동 온천북로33번길 22-31,2,94,109,88,1472,18
대전광역시 유성구 봉명동 온천북로33번길 36-20,2,93,108,87,1478,19
대전광역시 유성구 봉명동 온천북로33번길 35-9,2,96,93,104,1566,17
대전광역시 유성구 봉명동 도안대로 560,1,79,117,112,1181,7
대전광역시 유성구 봉명동 온천북로33번길 36-30,2,93,108,88,1478,18
대전광역시 유성구 봉명동 문화원로 117,2,92,110,87,1477,18
대전광역시 유성구 봉명동 온천북로 41,2,92,89,83,1495,19
